user_id,num_recomendations,evaluate,matches
U_18909,2,2,2
U_189163,2,2,2
U_18924,2,2,2
U_1895216,2,2,1
U_1897386,2,2,2
U_1897836,6,6,4
U_189810,7,7,2
U_189856,2,2,2
U_1898597,3,3,2
U_1899132,3,3,2
U_1899839,2,2,1
U_1900294,2,2,2
U_1900376,2,2,1
U_190062,3,3,3
U_1901171,2,2,1
U_1901822,2,2,2
U_1903114,2,2,1
U_1903311,2,2,2
U_1903376,2,2,2
U_190404,2,2,2
U_1904462,2,2,1
U_190691,5,5,4
U_1906932,2,2,2
U_1907023,2,2,1
U_1907755,2,2,1
U_1907998,7,7,3
U_1908598,2,2,2
U_1908650,2,2,2
U_1909857,3,3,3
U_1910522,2,2,1
U_191091,4,4,3
U_1910963,3,3,2
U_1911552,2,2,1
U_1911666,6,6,4
U_191198,3,3,2
U_1912507,3,3,1
U_1913018,2,2,2
U_1913103,2,2,2
U_1913259,2,2,0
U_1913488,2,2,2
U_1913670,2,2,2
U_1913729,7,7,3
U_1914254,2,2,1
U_1914955,2,2,1
U_1915086,3,3,2
U_191515,2,2,2
U_1915171,2,2,2
U_1915475,3,3,3
U_1915586,2,2,1
U_191571,2,2,1
U_191793,2,2,2
U_1919060,2,2,2
U_1919568,2,2,2
U_1919633,8,8,3
U_1919887,2,2,2
U_1921,17,17,8
U_192454,2,2,2
U_192458,2,2,2
U_192557,2,2,2
U_19261,2,2,1
U_1930934,3,3,3
U_19310,5,5,3
U_1932600,3,3,3
U_1932700,2,2,1
U_1932824,4,4,3
U_193288,4,4,3
U_1932882,4,4,3
U_1933730,4,4,1
U_1935001,3,3,1
U_1935153,2,2,2
U_1935346,2,2,2
U_193554,2,2,1
U_193655,2,2,2
U_1937026,4,4,2
U_1937147,2,2,2
U_1937276,2,2,1
U_1937568,2,2,1
U_1937875,2,2,2
U_193877,3,3,2
U_193880,2,2,2
U_1938920,4,4,3
U_1939062,2,2,1
U_1941214,2,2,2
U_1941983,2,2,1
U_19420,2,2,1
U_1942427,3,3,3
U_1944479,2,2,1
U_1946940,2,2,2
U_1948934,3,3,2
U_1949072,4,4,2
U_195014,3,3,3
U_1950399,2,2,2
U_1950600,2,2,2
U_195072,4,4,3
U_1951898,2,2,1
U_195215,4,4,2
U_1952566,2,2,2
U_1952621,2,2,1
U_195282,2,2,2
U_1952971,2,2,2
U_1953333,3,3,2
U_195372,3,3,3
U_1954891,4,4,3
U_1955860,8,8,4
U_1956299,4,4,2
U_195683,2,2,2
U_1957900,3,3,2
U_195796,4,4,2
U_1958026,2,2,1
U_1958061,2,2,1
U_195879,2,2,2
U_1959593,4,4,2
U_195977,3,3,1
U_1960431,2,2,2
U_196046,2,2,2
U_1962404,4,4,1
U_196246,2,2,1
U_1962573,3,3,2
U_1962582,2,2,1
U_1962603,3,3,1
U_1962763,2,2,2
U_196337,2,2,1
U_1963862,3,3,3
U_1964580,2,2,2
U_196476,3,3,2
U_196487,3,3,2
U_1965196,3,3,2
U_196617,2,2,1
U_1966174,3,3,3
U_1966725,2,2,2
U_1967256,4,4,2
U_1967454,2,2,1
U_1967645,2,2,1
U_1969146,3,3,2
U_1969172,2,2,1
U_1969733,3,3,2
U_1969978,2,2,2
U_1970292,3,3,2
U_1970910,2,2,2
U_1971211,2,2,2
U_1971637,4,4,2
U_1971774,2,2,1
U_197186,2,2,1
U_197230,4,4,3
U_1972521,2,2,2
U_1973017,2,2,1
U_1973082,5,5,2
U_1973153,3,3,2
U_197366,2,2,2
U_1973871,2,2,2
U_197452,2,2,2
U_197523,2,2,1
U_1975677,4,4,4
U_1975872,3,3,2
U_1976308,6,6,3
U_1976340,4,4,2
U_1976347,2,2,1
U_197785,2,2,2
U_1978016,2,2,1
U_1978596,2,2,2
U_1978737,2,2,2
U_197900,2,2,1
U_198013,2,2,2
U_198052,2,2,1
U_1981,3,3,2
U_1981124,2,2,1
U_1981172,3,3,2
U_198177,3,3,2
U_1982016,3,3,2
U_1982079,10,10,3
U_1982219,4,4,4
U_198265,2,2,1
U_1982824,2,2,2
U_1983158,3,3,2
U_1983271,2,2,2
U_198431,3,3,3
U_1984611,2,2,1
U_1984759,3,3,2
U_1985,6,6,3
U_1985064,3,3,2
U_1985199,2,2,1
U_1985419,6,6,5
U_1985715,2,2,2
U_1985817,2,2,1
U_1986210,2,2,1
U_1986570,2,2,2
U_1986617,3,3,1
U_1986637,3,3,3
U_1986800,2,2,2
U_1987101,2,2,2
U_1987151,2,2,1
U_1987702,4,4,2
U_1987780,2,2,2
U_1988777,2,2,1
U_1989472,3,3,0
U_198986,4,4,3
U_199002,4,4,2
U_199009,2,2,2
U_1990478,6,6,2
U_19905,2,2,1
U_19906,2,2,2
U_1990680,2,2,1
U_1991631,3,3,1
U_1991759,3,3,2
U_1991889,4,4,2
U_199199,4,4,0
U_199265,2,2,2
U_1992955,2,2,1
U_19932,5,5,3
U_199373,2,2,2
U_1994359,3,3,1
U_1994921,2,2,0
U_1995027,2,2,1
U_1995478,2,2,1
U_199567,3,3,2
U_1995731,2,2,2
U_1995958,2,2,1
U_1996087,2,2,2
U_1996599,5,5,4
U_199692,5,5,3
U_1996920,3,3,2
U_1996996,4,4,3
U_1997081,2,2,1
U_1997162,2,2,2
U_199813,2,2,1
U_199852,3,3,2
U_1999,2,2,2
U_1999346,2,2,0
U_1999777,2,2,2
U_199988,2,2,1
U_1999994,2,2,1
U_2000530,2,2,1
U_2000638,2,2,2
U_2001028,2,2,1
U_2001278,4,4,3
U_200138,3,3,2
U_20014,3,3,2
U_2001450,2,2,0
U_2001862,2,2,2
U_2002008,3,3,2
U_20021,2,2,1
U_2002256,3,3,3
U_2002478,2,2,2
U_2006646,8,8,5
U_2006817,3,3,2
U_2007314,4,4,3
U_2007523,4,4,2
U_200765,3,3,2
U_2007674,2,2,2
U_2008171,3,3,3
U_2008304,3,3,0
U_2009794,2,2,1
U_2011430,3,3,1
U_2011562,3,3,2
U_2011821,2,2,2
U_2011963,2,2,1
U_2013085,2,2,1
U_2013189,2,2,1
U_2013268,2,2,2
U_2013340,2,2,2
U_2013352,2,2,2
U_2013552,3,3,2
U_2013743,2,2,1
U_201426,2,2,2
U_2014713,4,4,3
U_201505,2,2,2
U_2015311,2,2,0
U_2015705,2,2,2
U_2016087,2,2,2
U_2016287,2,2,1
U_2016910,3,3,2
U_2017143,3,3,2
U_2017804,2,2,1
U_20182,4,4,1
U_2018742,2,2,1
U_2019257,2,2,2
U_2019307,2,2,2
U_2019564,2,2,2
U_2020171,2,2,1
U_2020420,2,2,2
U_2020885,2,2,1
U_2022125,2,2,2
U_2022262,12,12,8
U_2022449,2,2,2
U_2022570,2,2,2
U_2022803,2,2,1
U_2022874,3,3,2
U_2022954,2,2,1
U_2024487,2,2,2
U_2026862,2,2,1
U_2029,2,2,2
U_20384,2,2,2
U_20412,2,2,2
U_2041893,4,4,2
U_20435,2,2,2
U_204718,2,2,2
U_2047650,2,2,1
U_2047781,3,3,2
U_2048047,2,2,1
U_2048172,2,2,1
U_2048183,2,2,1
U_2049470,2,2,1
U_2049523,4,4,2
U_2050035,2,2,2
U_2050363,4,4,1
U_2050732,3,3,2
U_2050937,8,8,5
U_2050994,4,4,4
U_2051042,2,2,1
U_2051081,2,2,1
U_20531,5,5,3
U_205333,4,4,3
U_205787,2,2,2
U_205813,2,2,1
U_205817,4,4,2
U_206106,2,2,2
U_206286,2,2,1
U_206357,4,4,3
U_206900,7,7,4
U_206957,4,4,4
U_206993,2,2,1
U_207144,6,6,1
U_207150,4,4,1
U_20716,2,2,1
U_207230,2,2,2
U_207499,5,5,3
U_207553,2,2,2
U_208607,2,2,1
U_208654,3,3,2
U_208864,2,2,2
U_208892,3,3,2
U_208983,4,4,2
U_209122,5,5,4
U_209219,3,3,2
U_209658,3,3,2
U_20971,2,2,2
U_209936,4,4,3
U_21038,2,2,1
U_210409,4,4,2
U_21044,2,2,2
U_210440,2,2,1
U_210491,3,3,3
U_2108344,2,2,2
U_210971,3,3,2
U_210986,3,3,2
U_211152,2,2,2
U_21140,3,3,3
U_2115519,3,3,2
U_211598,2,2,2
U_212007,3,3,2
U_2120711,2,2,1
U_212116,4,4,2
U_212138,2,2,0
U_212150,9,9,3
U_212240,2,2,1
U_212277,3,3,3
U_2123973,3,3,3
U_212415,2,2,2
U_2124629,6,6,1
U_212527,2,2,2
U_212551,2,2,2
U_212616,2,2,2
U_2129294,2,2,0
U_21304,2,2,2
U_213049,3,3,1
U_213064,2,2,2
U_213097,3,3,2
U_213261,3,3,3
U_2134020,3,3,2
U_213469,2,2,2
U_213549,3,3,1
U_213620,3,3,3
U_213743,2,2,2
U_213819,2,2,2
U_213916,2,2,1
U_214031,2,2,2
U_2140913,3,3,3
U_2141538,2,2,1
U_214163,2,2,1
U_2142082,2,2,1
U_2142347,3,3,2
U_2142627,2,2,2
U_214439,3,3,1
U_2145348,4,4,3
U_2145631,2,2,2
U_214610,3,3,2
U_2146338,4,4,1
U_2146584,2,2,1
U_2146785,3,3,1
U_214683,4,4,3
U_2147041,6,6,3
U_2147213,3,3,2
U_2147634,2,2,2
U_2147761,2,2,2
U_2147849,2,2,1
U_2148673,2,2,2
U_2148900,2,2,2
U_2149061,4,4,3
U_2150049,2,2,1
U_2150132,2,2,1
U_2150428,3,3,2
U_2150467,2,2,1
U_2150719,2,2,2
U_2150758,2,2,2
U_215139,2,2,1
U_215327,2,2,1
U_215462,2,2,1
U_215494,4,4,1
U_215595,2,2,1
U_215707,3,3,3
U_215970,7,7,3
U_2164241,4,4,2
U_2165262,2,2,2
U_2165458,2,2,2
U_2165586,2,2,2
U_2165968,2,2,1
U_2166845,2,2,1
U_216767,2,2,2
U_21685,2,2,1
U_216869,3,3,1
U_216984,2,2,2
U_21699,2,2,1
U_217184,2,2,2
U_21738,4,4,4
U_21771,2,2,1
U_217800,2,2,1
U_218359,2,2,2
U_218724,4,4,2
U_219205,2,2,1
U_219439,2,2,1
U_219505,3,3,2
U_21955,2,2,2
U_219567,5,5,2
U_21964,3,3,2
U_219659,2,2,1
U_219968,3,3,1
U_220059,3,3,2
U_220083,2,2,1
U_2200997,2,2,1
U_220175,4,4,2
U_220221,2,2,2
U_220305,2,2,1
U_220400,2,2,2
U_220469,3,3,2
U_220652,2,2,1
U_2206855,2,2,1
U_221281,3,3,2
U_221365,3,3,2
U_2215,6,6,3
U_221708,4,4,4
U_221746,2,2,1
U_221887,2,2,1
U_221920,2,2,0
U_222076,2,2,2
U_222220,2,2,1
U_222508,5,5,3
U_222907,3,3,2
U_2232785,4,4,3
U_2233335,2,2,2
U_2233537,7,7,3
U_2233693,2,2,2
U_2233769,3,3,1
U_223398,4,4,3
U_2234223,3,3,3
U_2234662,3,3,2
U_223469,3,3,2
U_2235677,6,6,4
U_2236172,3,3,3
U_2236332,3,3,1
U_2236497,3,3,2
U_2236547,2,2,1
U_2236757,2,2,1
U_2236866,3,3,1
U_2236977,2,2,2
U_2237146,2,2,2
U_2237207,3,3,2
U_2237400,4,4,2
U_223817,2,2,1
U_2238218,3,3,1
U_2238868,4,4,1
U_223892,5,5,2
U_2238960,3,3,2
U_2239396,3,3,2
U_224167,6,6,6
U_2241778,2,2,2
U_2242131,2,2,2
U_2242166,4,4,3
U_2244245,2,2,2
U_2244653,5,5,3
U_2244969,2,2,2
U_224502,2,2,2
U_2245284,3,3,2
U_224534,2,2,2
U_224551,2,2,2
U_2245587,2,2,2
U_2245632,3,3,2
U_2246693,2,2,2
U_224691,3,3,2
U_2247700,3,3,2
U_2248263,4,4,2
U_2248768,3,3,3
U_224962,3,3,2
U_2249784,2,2,2
U_2249787,2,2,1
U_2251147,2,2,1
U_2251337,8,8,4
U_2252951,2,2,2
U_2252955,2,2,0
U_225323,2,2,2
U_2254037,3,3,2
U_225500,2,2,2
U_22588,4,4,2
U_226172,3,3,3
U_2262644,2,2,1
U_226351,4,4,1
U_226465,2,2,2
U_226588,5,5,4
U_22659,2,2,1
U_226636,5,5,4
U_226703,2,2,1
U_226756,3,3,2
U_226980,2,2,1
U_2270665,2,2,1
U_227088,2,2,1
U_227104,2,2,1
U_227355,2,2,0
U_2274711,19,19,11
U_227719,14,14,6
U_22772,2,2,2
U_2277400,2,2,2
U_227752,2,2,0
U_2278995,2,2,2
U_2279219,2,2,2
U_2279640,3,3,2
U_2279690,3,3,1
U_227972,2,2,1
U_2280761,2,2,2
U_2281,2,2,2
U_228123,6,6,4
U_2281434,2,2,1
U_2281597,3,3,3
U_2282318,2,2,0
U_228236,2,2,2
U_2284748,3,3,2
U_2286594,2,2,1
U_2286860,6,6,1
U_228724,3,3,2
U_2287967,2,2,1
U_228826,2,2,1
U_2289,2,2,2
U_229027,2,2,1
U_229080,2,2,1
U_2291077,2,2,1
U_2291127,3,3,1
U_2292059,2,2,1
U_22922,3,3,2
U_2292933,4,4,3
U_2294452,4,4,4
U_2294541,2,2,2
U_229482,3,3,2
U_2294915,4,4,3
U_2294972,3,3,2
U_2295118,3,3,1
U_2295361,2,2,2
U_2295625,2,2,1
U_2295839,2,2,2
U_229717,3,3,1
U_229791,3,3,1
U_2298836,2,2,1
U_2298944,2,2,1
U_2298979,2,2,1
U_2299354,2,2,2
U_2300799,2,2,2
U_2302798,2,2,2
U_2303685,2,2,2
U_2306333,2,2,2
U_2306352,2,2,1
U_2306733,4,4,2
U_2307109,2,2,1
U_2307993,3,3,2
U_2308070,4,4,2
U_2308071,4,4,3
U_230819,3,3,2
U_2308565,3,3,2
U_2310530,2,2,2
U_2310727,5,5,3
U_231120,4,4,2
U_2311478,2,2,1
U_2312208,2,2,2
U_2312311,3,3,2
U_231251,2,2,2
U_2312562,2,2,1
U_2313190,3,3,1
U_231393,3,3,1
U_231559,3,3,2
U_2316145,2,2,2
U_2316486,2,2,0
U_2317005,6,6,3
U_2317177,3,3,2
U_231795,3,3,2
U_2318123,2,2,1
U_2318849,3,3,3
U_2319313,2,2,2
U_231980,7,7,3
U_2322198,3,3,3
U_2322749,2,2,0
U_232327,4,4,3
U_2323821,5,5,3
U_232422,2,2,2
U_2324255,2,2,2
U_2324509,5,5,2
U_2325438,3,3,2
U_2325527,3,3,2
U_232604,2,2,2
U_2327202,4,4,2
U_2327504,3,3,1
U_2328698,2,2,2
U_232870,2,2,2
U_232903,2,2,1
U_2329126,2,2,1
U_2329188,2,2,2
U_232960,2,2,1
U_2330003,2,2,2
U_2331611,2,2,2
U_2332152,2,2,0
U_2332467,2,2,2
U_2332514,3,3,2
U_233289,2,2,2
U_233388,2,2,2
U_2334619,3,3,2
U_2335099,2,2,2
U_233541,2,2,1
U_2335929,2,2,2
U_233631,4,4,2
U_2336418,3,3,2
U_2336726,2,2,2
U_2338469,2,2,2
U_233991,2,2,2
U_2341951,4,4,2
U_2342802,2,2,2
U_2343849,2,2,0
U_2344735,4,4,2
U_234476,4,4,3
U_2345884,2,2,2
U_2346290,3,3,2
U_2346662,2,2,2
U_234715,2,2,2
U_234728,3,3,2
U_2347477,5,5,2
U_2348341,2,2,2
U_2349296,3,3,2
U_2351320,2,2,2
U_2351433,2,2,2
U_2352573,3,3,2
U_2352928,2,2,1
U_2353430,2,2,2
U_2355714,5,5,4
U_235614,3,3,2
U_235738,2,2,2
U_23586,3,3,3
U_235885,3,3,2
U_235887,2,2,2
U_235988,2,2,2
U_235996,31,31,7
U_236283,2,2,1
U_236308,3,3,2
U_236371,2,2,1
U_236401,3,3,1
U_23658,4,4,2
U_236671,2,2,1
U_236846,3,3,2
U_2368603,6,6,4
U_237064,2,2,2
U_237679,2,2,2
U_23768,3,3,3
U_237787,2,2,1
U_237893,3,3,2
U_238144,2,2,2
U_238189,2,2,1
U_238264,2,2,2
U_238271,2,2,1
U_23828,2,2,2
U_238520,2,2,0
U_238893,2,2,1
U_238902,2,2,2
U_238940,3,3,2
U_239085,3,3,2
U_23921,2,2,2
U_239308,4,4,3
U_2393248,2,2,1
U_2393935,2,2,0
U_2394165,2,2,2
U_2394736,2,2,1
U_23948,3,3,2
U_2394992,3,3,2
U_2395083,2,2,2
U_239603,2,2,1
U_2396293,2,2,2
U_2398613,3,3,2
U_2400940,3,3,2
U_2400998,4,4,3
U_240209,3,3,2
U_2402372,2,2,2
U_2402707,2,2,1
U_2403065,4,4,3
U_2403852,2,2,1
U_2404520,2,2,1
U_240526,2,2,1
U_240683,4,4,2
U_240772,2,2,1
U_240889,4,4,2
U_240950,4,4,3
U_2411,2,2,2
U_241397,2,2,0
U_241454,2,2,1
U_241479,3,3,3
U_241824,2,2,2
U_241927,2,2,1
U_241928,6,6,3
U_24221,2,2,2
U_242437,2,2,1
U_24252,2,2,1
U_242545,2,2,2
U_242657,3,3,2
U_242865,2,2,2
U_242936,2,2,1
U_2430370,3,3,1
U_2430504,2,2,1
U_243114,2,2,1
U_2431736,2,2,2
U_2431927,2,2,1
U_2433082,3,3,2
U_2433241,6,6,3
U_243341,4,4,3
U_243371,2,2,1
U_2433916,2,2,2
U_2433989,2,2,1
U_2434033,3,3,2
U_2434750,2,2,2
U_2434758,2,2,2
U_2434825,2,2,2
U_2435660,2,2,1
U_2435764,2,2,2
U_243581,2,2,1
U_243584,2,2,1
U_2436167,3,3,2
U_2436179,3,3,2
U_2436422,2,2,2
U_2436436,2,2,2
U_2436713,2,2,1
U_2436865,3,3,1
U_243703,2,2,1
U_2437113,5,5,2
U_2437422,2,2,2
U_2437757,2,2,1
U_2437836,2,2,2
U_243820,4,4,4
U_2438755,3,3,2
U_2438784,2,2,1
U_2439010,12,12,4
U_2439845,3,3,2
U_244001,2,2,1
U_2440011,2,2,1
U_2440559,3,3,2
U_2440599,3,3,1
U_2440606,4,4,3
U_2440726,3,3,1
U_2441644,2,2,0
U_2441760,2,2,1
U_2441972,2,2,1
U_2442050,3,3,3
U_2442648,2,2,1
U_2443029,2,2,2
U_2443115,4,4,3
U_2443674,2,2,1
U_24439,2,2,2
U_244396,3,3,2
U_244440,2,2,2
U_2444808,4,4,2
U_2445053,3,3,2
U_244514,3,3,2
U_244524,2,2,2
U_244597,5,5,3
U_2446849,4,4,3
U_2446945,2,2,2
U_2447042,2,2,1
U_2447191,2,2,2
U_2447764,2,2,1
U_2448046,2,2,2
U_2448938,2,2,1
U_244983,2,2,2
U_2450163,2,2,2
U_245035,3,3,1
U_245066,7,7,4
U_2451126,2,2,1
U_2451266,2,2,2
U_2451323,4,4,3
U_2451590,2,2,1
U_2452074,2,2,1
U_245243,4,4,2
U_2452508,6,6,1
U_2452509,2,2,1
U_245253,2,2,2
U_245268,2,2,1
U_2453745,3,3,3
U_2453810,2,2,1
U_2454246,3,3,2
U_2454549,2,2,2
U_245466,5,5,3
U_2454721,3,3,1
U_2454728,4,4,3
U_2454779,2,2,1
U_2455014,3,3,2
U_2455524,2,2,2
U_2455767,2,2,1
U_2456141,2,2,1
U_2456707,3,3,2
U_2456816,2,2,1
U_2457063,2,2,2
U_2457088,3,3,2
U_2457112,2,2,1
U_2457240,2,2,1
U_2457684,2,2,1
U_245808,2,2,1
U_24590,2,2,1
U_2460247,2,2,2
U_2460322,2,2,2
U_2460778,2,2,2
U_2461050,4,4,2
U_2461103,2,2,1
U_2461152,2,2,2
U_246130,4,4,2
U_2461871,2,2,1
U_246212,7,7,3
U_2462123,2,2,2
U_246213,2,2,2
U_2462214,2,2,2
U_246264,3,3,2
U_246268,3,3,3
U_2462779,3,3,1
U_246279,2,2,1
U_2463343,3,3,2
U_2463399,2,2,2
U_246353,3,3,2
U_2463644,2,2,1
U_2464120,3,3,2
U_2464366,2,2,2
U_2464581,4,4,3
U_2464921,2,2,1
U_2465433,2,2,2
U_2465915,2,2,2
U_2466004,5,5,3
U_2466108,3,3,2
U_246626,3,3,3
U_2466566,2,2,2
U_2466651,3,3,3
U_246753,2,2,2
U_2468190,3,3,1
U_2468370,2,2,1
U_2469,3,3,2
U_2469403,2,2,1
U_2470628,3,3,2
U_2470958,2,2,2
U_2471001,4,4,3
U_2471930,4,4,3
U_2472731,2,2,2
U_2473429,4,4,2
U_2474102,2,2,2
U_247447,3,3,2
U_2474737,6,6,4
U_2475269,8,8,4
U_247529,4,4,3
U_2475382,2,2,1
U_2476821,3,3,2
U_2477118,2,2,1
U_2477420,2,2,1
U_2477442,2,2,1
U_2477691,2,2,1
U_2478339,2,2,1
U_2479077,2,2,2
U_2479518,2,2,2
U_2479587,2,2,2
U_2479752,3,3,2
U_2480203,2,2,2
U_2480479,2,2,1
U_2480585,2,2,2
U_2480704,2,2,2
U_2480862,2,2,2
U_2481477,3,3,1
U_2481837,3,3,1
U_2482356,5,5,2
U_2482697,2,2,2
U_248322,2,2,2
U_2483369,2,2,1
U_2483461,4,4,3
U_2483481,2,2,1
U_2483558,2,2,1
U_248379,2,2,2
U_2484373,3,3,1
U_2484422,3,3,3
U_2484974,2,2,1
U_248602,9,9,5
U_2486307,2,2,1
U_248650,4,4,1
U_2486614,2,2,2
U_248675,2,2,1
U_2487491,2,2,2
U_2487545,3,3,3
U_248824,2,2,1
U_2488483,3,3,2
U_2488703,2,2,2
U_2488804,3,3,2
U_2489039,5,5,3
U_2489063,3,3,1
U_248964,2,2,2
U_2489764,2,2,1
U_248985,4,4,2
U_2490085,2,2,1
U_2490521,3,3,3
U_2490869,6,6,4
U_2491216,2,2,2
U_2491394,6,6,3
U_2491446,4,4,3
U_2491480,3,3,2
U_2491546,2,2,2
U_2491627,2,2,2
U_2491636,2,2,1
U_2492103,4,4,2
U_2492305,3,3,2
U_249245,4,4,2
U_2492984,3,3,2
U_2493781,2,2,2
U_2494019,2,2,2
U_2494516,2,2,2
U_2494637,2,2,2
U_2495310,2,2,2
U_2495473,2,2,0
U_2495936,3,3,2
U_2496038,2,2,2
U_2496196,3,3,2
U_2496500,2,2,2
U_2496699,3,3,3
U_2497007,3,3,3
U_2497091,3,3,3
U_2497261,2,2,2
U_249772,3,3,3
U_2498253,2,2,1
U_2498377,2,2,2
U_2498432,2,2,1
U_2498527,2,2,2
U_2498950,2,2,1
U_2498977,2,2,2
U_2499033,2,2,2
U_2499064,2,2,2
U_2499089,2,2,1
U_2499139,2,2,2
U_2499208,2,2,2
U_2499351,3,3,1
U_2499757,3,3,2
U_249996,3,3,1
U_2500208,2,2,1
U_2500292,2,2,2
U_250032,2,2,2
U_250098,2,2,2
U_2501017,2,2,1
U_2501096,2,2,2
U_2501172,3,3,1
U_2501323,5,5,3
U_2502702,2,2,1
U_2503215,2,2,1
U_2503293,4,4,2
U_2503343,4,4,1
U_2503774,4,4,2
U_250389,3,3,2
U_250420,2,2,2
U_250422,3,3,3
U_2504240,2,2,1
U_2504636,2,2,2
U_2504748,2,2,1
U_2505397,2,2,1
U_2505403,3,3,1
U_250580,2,2,0
U_2506233,2,2,1
U_2506404,2,2,2
U_2506448,2,2,2
U_2506553,2,2,2
U_2506562,3,3,3
U_2506619,6,6,4
U_2506628,5,5,3
U_2506722,2,2,1
U_250684,3,3,1
U_2506852,2,2,1
U_2507031,2,2,2
U_2507080,2,2,2
U_2507130,2,2,2
U_2507164,2,2,2
U_2507454,2,2,0
U_2507921,2,2,1
U_2507965,3,3,3
U_2508260,2,2,2
U_2508376,3,3,2
U_2508752,2,2,1
U_2508893,7,7,5
U_2509084,2,2,2
U_2509120,2,2,2
U_2509188,5,5,2
U_2509567,2,2,1
U_2510169,3,3,2
U_2510416,2,2,2
U_2510536,6,6,4
U_2510800,3,3,2
U_251111,2,2,1
U_2511702,2,2,1
U_2511910,4,4,3
U_2512375,2,2,2
U_2512616,2,2,2
U_2512881,2,2,1
U_2512914,2,2,0
U_2512988,2,2,1
U_251324,3,3,3
U_2513376,3,3,2
U_2513458,6,6,4
U_2514010,2,2,1
U_2514061,2,2,2
U_2514180,3,3,2
U_2514488,4,4,4
U_2515011,2,2,1
U_251530,6,6,4
U_251531,3,3,2
U_251539,4,4,2
U_2515610,2,2,1
U_2515624,3,3,2
U_2515902,3,3,2
U_2516023,2,2,2
U_2516075,2,2,2
U_2516651,3,3,2
U_2516812,3,3,3
U_2516833,4,4,2
U_2516927,13,13,4
U_251695,4,4,4
U_2517,4,4,1
U_251758,2,2,1
U_2517596,5,5,3
U_2517702,2,2,2
U_2517883,3,3,2
U_2517904,4,4,2
U_2518174,2,2,1
U_2518195,2,2,1
U_2518744,2,2,1
U_2518840,2,2,2
U_2518925,3,3,2
U_2519182,3,3,1
U_2519265,2,2,1
U_2520092,2,2,2
U_2520620,2,2,1
U_2520698,4,4,4
U_252081,2,2,2
U_2520945,5,5,2
U_2520952,4,4,3
U_2521027,4,4,3
U_2521095,2,2,0
U_2521177,2,2,0
U_2521215,2,2,1
U_2521362,2,2,1
U_252158,7,7,2
U_2521592,2,2,2
U_2521686,2,2,1
U_2521969,2,2,2
U_2522586,2,2,1
U_2522828,5,5,5
U_252332,3,3,3
U_252353,3,3,2
U_2523669,3,3,2
U_2523749,2,2,2
U_2523948,2,2,2
U_2524122,3,3,2
U_2524186,2,2,2
U_252424,2,2,1
U_2524615,3,3,2
U_2524815,5,5,2
U_2524915,2,2,2
U_2525195,3,3,2
U_2525519,5,5,1
U_252554,2,2,2
U_2525927,3,3,2
U_2526173,2,2,2
U_2526213,3,3,2
U_2527113,2,2,2
U_2527250,2,2,0
U_2527318,2,2,2
U_2527352,2,2,1
U_252747,13,13,6
U_2528146,2,2,2
U_2528627,6,6,3
U_2528747,3,3,2
U_2528802,3,3,2
U_2529256,7,7,3
U_2529282,2,2,1
U_2529454,2,2,2
U_25295,2,2,2
U_2530040,3,3,3
U_2530183,2,2,2
U_2530271,2,2,2
U_253060,4,4,3
U_2530772,3,3,3
U_2530787,2,2,2
U_2530838,3,3,2
U_2531409,2,2,1
U_2531554,2,2,2
U_2531859,5,5,5
U_2531921,2,2,2
U_253217,2,2,1
U_2532197,2,2,1
U_253226,2,2,2
U_2532359,3,3,2
U_25326,2,2,1
U_2532661,2,2,1
U_2532690,4,4,2
U_2532840,2,2,2
U_2533137,2,2,2
U_25340,5,5,2
U_253445,3,3,3
U_2534462,2,2,1
U_2534565,2,2,2
U_2534596,4,4,2
U_2534669,2,2,2
U_253478,2,2,1
U_2534853,2,2,2
U_2535417,4,4,2
U_253553,7,7,2
U_2535795,2,2,1
U_253596,2,2,2
U_2536031,3,3,3
U_2536431,3,3,2
U_2536540,4,4,2
U_2536773,2,2,2
U_2537244,2,2,1
U_2537270,6,6,3
U_2538595,2,2,2
U_2538662,2,2,2
U_2538779,2,2,0
U_253882,4,4,2
U_2539208,3,3,2
U_2539318,3,3,2
U_2539383,2,2,0
U_253962,3,3,3
U_2540045,7,7,3
U_2540062,3,3,2
U_2540372,2,2,1
U_2540557,2,2,2
U_2541338,2,2,1
U_2541771,6,6,3
U_2541859,8,8,4
U_2542262,3,3,2
U_2542456,3,3,3
U_2542498,2,2,1
U_2543014,2,2,1
U_2543264,3,3,3
U_2543478,2,2,2
U_2544014,2,2,2
U_2544035,2,2,1
U_2544040,2,2,2
U_2544308,4,4,4
U_254444,3,3,2
U_2544494,2,2,1
U_2544929,2,2,2
U_2545230,2,2,1
U_2545310,2,2,1
U_25454,2,2,2
U_2545547,2,2,1
U_2545902,2,2,1
U_2546369,3,3,3
U_2546737,3,3,3
U_2546813,2,2,1
U_2546949,3,3,2
U_2547035,2,2,1
U_254742,3,3,2
U_2547852,2,2,1
U_2547986,2,2,1
U_2548185,4,4,3
U_2548377,3,3,1
U_2548413,2,2,1
U_2548918,3,3,2
U_2548979,2,2,0
U_2549215,2,2,2
U_255001,2,2,2
U_2550063,2,2,2
U_2550150,3,3,1
U_2550179,2,2,1
U_2550410,3,3,3
U_2550972,2,2,1
U_2551090,2,2,2
U_2551959,2,2,1
U_2552050,2,2,1
U_2552371,2,2,1
U_255243,3,3,2
U_2552571,2,2,1
